# source: Portal de Datos Abiertos del Ayuntamiento de Valencia; datos derivados por V-PRO
# license: CC-BY-4.0
action_id,event_id,event_type,event_title,event_source,event_source_id,action_type,title,description,priority,profiles,template_id,url,poi_type,created_at
350,175,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260013101,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
352,176,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250085837,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
354,177,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250085836,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
356,178,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260132801,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
358,179,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260132301,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
360,180,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260132101,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
362,181,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260107303,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
364,182,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260132802,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
366,183,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260135002,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
368,184,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260046303,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
370,185,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260106302,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
372,186,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260068302,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
374,187,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260139401,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
376,188,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260140301,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
378,189,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260140302,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
380,190,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260137901,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
382,191,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260137301,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
384,192,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260137801,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
386,193,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260137101,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
388,194,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:250871506,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
390,195,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260142301,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
392,196,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:251005413,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
394,197,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260141901,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
396,198,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260141903,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
398,199,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260141902,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
400,200,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260141201,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
402,201,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260141601,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
404,202,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260142401,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
406,203,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260143201,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
408,204,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260142502,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
410,205,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260142501,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
412,206,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260146901,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
414,207,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260143901,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
416,208,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260095406,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
418,209,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260146501,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
420,210,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260147301,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
422,211,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260146601,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
424,212,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260144301,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
426,213,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260095407,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
428,214,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260144101,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
430,215,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260119703,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
432,216,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260145301,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
434,217,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260145701,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
436,218,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260146401,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
438,219,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260144701,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
440,220,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260148201,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
442,221,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260148901,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
444,222,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260149701,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
446,223,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260147801,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
448,224,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260115802,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
450,225,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260148101,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
452,226,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260126004,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
454,227,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260148501,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
456,228,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260148401,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
458,229,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260148001,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
460,230,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260148601,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
462,231,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260148701,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
464,232,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260106404,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
466,233,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260149501,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
468,234,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260115102,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
470,235,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260106403,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
472,236,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260116602,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
474,237,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260151101,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
476,238,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260134102,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
478,239,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260139504,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
480,240,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260141002,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
482,241,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260151102,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
484,242,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260141001,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
486,243,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260130402,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
488,244,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260130504,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
490,245,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260141102,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
492,246,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260130303,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
494,247,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260044008,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
496,248,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260130505,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
498,249,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260143502,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
500,250,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260136804,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
502,251,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260095002,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
504,252,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260136701,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
506,253,OCUPACION,Sin titulo,geoportal_valencia,occupacio_via_publica:260149301,INFORMATION,Consulta la afeccion antes de desplazarte,"La incidencia es leve, pero puede afectar al acceso inmediato.",35,GENERIC,ocupacion-generica,https://www.valencia.es/cas/tramites/cita-previa,,2026-05-10T06:24:12.155699+00:00
